CH1;CH2;PPG
125.14579;115.35296;589.8994
125.156136;115.36565;589.8949
125.159904;115.36741;589.8913
125.162766;115.373726;589.89294
125.168655;115.38541;589.8975
125.17329;115.39385;589.89075
125.185684;115.40198;589.9014
125.18795;115.40375;589.90186
125.19252;115.41294;589.8982
125.19645;115.42677;589.90765
125.20571;115.44025;589.9164
125.218864;115.45371;589.9174
125.225044;115.46574;589.91046
125.22893;115.474815;589.9231
125.21508;115.46397;589.9398
125.22278;115.46924;589.9292
125.22988;115.47624;589.9307
125.23913;115.48399;589.95013
125.24595;115.494514;589.96893
125.25009;115.50478;589.98627
125.26198;115.52076;589.9897
125.28057;115.53621;589.9873
125.28708;115.539116;590.00507
125.28553;115.54148;590.02075
125.30254;115.56141;590.03845
125.31571;115.577385;590.05347
125.33173;115.600105;590.07086
125.34296;115.618866;590.08844
125.355286;115.63628;590.10754
125.36356;115.64533;590.1261
125.358315;115.642426;590.1475
125.359795;115.647934;590.167
125.359764;115.65623;590.1867
125.36065;115.6578;590.20685
125.36692;115.66531;590.22546
125.371124;115.66984;590.24664
125.38073;115.68246;590.2683
125.38993;115.69177;590.28613
125.39442;115.69957;590.3072
125.38526;115.68806;590.32715
125.37577;115.678734;590.3463
125.369286;115.66967;590.36725
125.36709;115.66193;590.3845
125.3653;115.66591;590.40375
125.36094;115.66305;590.42255
125.35505;115.65974;590.44214
125.35035;115.65375;590.46014
125.34337;115.64097;590.47644
125.33743;115.62865;590.4942
125.32858;115.61989;590.5093
125.32434;115.60654;590.5248
125.3246;115.6018;590.5402
125.31125;115.58651;590.55457
125.29931;115.56589;590.56915
125.29001;115.549965;590.5821
125.27499;115.52827;590.5929
125.26086;115.50364;590.60394
125.24929;115.48054;590.6165
125.2489;115.46361;590.6263
125.24366;115.45145;590.6367
125.240875;115.44523;590.6457
125.24216;115.442696;590.6532
125.228004;115.427345;590.66113
125.221176;115.414375;590.6685
125.218056;115.39613;590.6767
125.213;115.37504;590.68164
125.202965;115.35236;590.68726
125.1928;115.34058;590.6945
125.19512;115.33985;590.6985
125.198166;115.33367;590.7023
125.200745;115.331955;590.7017
125.2007;115.326515;590.7027
125.18386;115.30513;590.7073
125.18057;115.29247;590.7123
125.177216;115.281364;590.71704
125.17371;115.274185;590.71545
125.18446;115.280266;590.71765
125.192444;115.28327;590.7173
125.195335;115.281815;590.7179
125.19106;115.2708;590.71796
125.18131;115.25757;590.7139
125.18289;115.25506;590.71826
125.18592;115.25213;590.71124
125.17833;115.24162;590.7196
125.16794;115.234276;590.71606
125.17165;115.243835;590.7095
125.18542;115.24617;590.7179
125.18873;115.24377;590.7107
125.181786;115.2374;590.69556
125.174515;115.22565;590.6962
125.16472;115.21868;590.6943
125.159454;115.22147;590.6938
125.16589;115.2275;590.6907
125.177185;115.230865;590.6863
125.17201;115.23084;590.6871
125.16835;115.2318;590.68524
125.16816;115.22958;590.682
125.16677;115.222595;590.6803
125.16145;115.21594;590.68207
125.15048;115.209076;590.67615
125.147896;115.20779;590.66956
125.15447;115.21666;590.67487
125.16324;115.224815;590.67865
125.16641;115.223145;590.658
125.16038;115.2172;590.65875
125.153755;115.21232;590.6586
125.15776;115.21368;590.6605
125.162315;115.21315;590.65497
125.16365;115.2046;590.65436
125.16567;115.2071;590.65027
125.161026;115.21189;590.6374
125.16566;115.22298;590.6351
125.17027;115.23144;590.6323
125.17771;115.2359;590.62836
125.181885;115.234535;590.6246
125.181786;115.23113;590.62067
125.17674;115.22808;590.618
125.17199;115.22255;590.61566
125.18608;115.23782;590.612
125.191376;115.24837;590.61053
125.18754;115.24841;590.6066
125.18868;115.24982;590.60175
125.18718;115.248146;590.5984
125.17814;115.23811;590.59796
125.180916;115.23089;590.595
125.188065;115.236275;590.58966
125.19105;115.24374;590.58453
125.18835;115.24081;590.5833
125.191185;115.241905;590.58154
125.195854;115.24675;590.5798
125.19555;115.25039;590.5725
125.19529;115.25111;590.5647
125.195885;115.24739;590.56335
125.20079;115.254105;590.56616
125.20356;115.25838;590.5602
125.20864;115.262436;590.552
125.21707;115.264;590.55164
125.21608;115.26143;590.54175
125.204796;115.25526;590.5371
125.19161;115.244316;590.53094
125.19859;115.24302;590.5294
125.20096;115.236084;590.52924
125.19645;115.230125;590.5369
125.19724;115.230965;590.5275
125.198;115.22733;590.51715
125.1934;115.227005;590.51196
125.19154;115.220474;590.50714
125.191376;115.21325;590.5073
125.18517;115.2023;590.5041
125.18394;115.19174;590.505
125.18809;115.19336;590.50714
125.17993;115.195625;590.5013
125.17865;115.1977;590.50134
125.18754;115.20802;590.50244
125.19454;115.212944;590.4999
125.18813;115.20402;590.494
125.17838;115.190926;590.4924
125.17383;115.1849;590.4919
125.174614;115.18328;590.4942
125.16646;115.17834;590.4942
125.16789;115.17665;590.49426
125.17094;115.17229;590.49554
125.16415;115.17131;590.49695
125.17116;115.17534;590.49713
125.17264;115.17107;590.5004
125.172775;115.16724;590.50244
125.16479;115.16318;590.505
125.168076;115.166115;590.50885
125.1769;115.175835;590.5125
125.18968;115.19021;590.51514
125.19424;115.19825;590.5191
125.2018;115.20707;590.52155
125.20895;115.20562;590.5251
125.20752;115.1967;590.53033
125.20928;115.19467;590.5348
125.20687;115.19244;590.5384
125.20587;115.19854;590.5443
125.21493;115.21051;590.5514
125.227;115.22028;590.5536
125.236984;115.22541;590.5579
125.23262;115.22298;590.5618
125.223236;115.210884;590.5656
125.21855;115.2008;590.5705
125.22726;115.19823;590.576
125.22947;115.19875;590.58185
125.23448;115.20288;590.58826
125.23071;115.202705;590.5914
125.2341;115.20848;590.5939
125.23436;115.209076;590.59784
125.219864;115.193245;590.6001
125.21729;115.183136;590.6057
125.22018;115.185234;590.6124
125.22533;115.1906;590.61334
125.22876;115.19751;590.6167
125.23492;115.21058;590.62115
125.23606;115.21732;590.6252
125.235435;115.21868;590.62683
125.23005;115.21291;590.6298
125.23708;115.21528;590.63275
125.233696;115.20436;590.6349
125.22087;115.18786;590.63654
125.21605;115.18852;590.63873
125.21622;115.19086;590.64166
125.22077;115.19723;590.6445
125.22351;115.19556;590.6443
125.21903;115.184845;590.645
125.21407;115.17274;590.6447
125.20845;115.168205;590.6472
125.20115;115.16587;590.6518
125.19931;115.16277;590.65173
125.20914;115.16814;590.6605
125.203224;115.16926;590.6548
125.19822;115.17293;590.6541
125.19447;115.1664;590.64966
125.188034;115.15615;590.6487
125.184746;115.150276;590.6403
125.18172;115.14475;590.6384
125.1832;115.14482;590.6402
125.191475;115.15218;590.6379
125.196976;115.155334;590.6324
125.204315;115.16136;590.63306
125.20706;115.15944;590.63116
125.20261;115.154686;590.6262
125.20631;115.1565;590.626
125.20798;115.15668;590.6233
125.205826;115.156;590.6189
125.21288;115.16466;590.6153
125.21967;115.168564;590.61285
125.226425;115.1807;590.61
125.228714;115.19307;590.60474
125.22225;115.18912;590.6031
125.2166;115.17987;590.59985
125.222435;115.1782;590.5975
125.22003;115.18168;590.59406
125.22053;115.18738;590.5891
125.222435;115.189186;590.58527
125.22625;115.18752;590.5804
125.22756;115.19365;590.5752
125.23436;115.20349;590.57
125.228714;115.20027;590.5685
125.21707;115.19109;590.5658
125.21026;115.18493;590.56146
125.20358;115.18478;590.55774
125.19905;115.18297;590.5533
125.19279;115.18263;590.547
125.19071;115.17608;590.54364
125.18572;115.159386;590.5404
125.175804;115.13941;590.53503
125.16348;115.1185;590.53156
125.16038;115.10617;590.5292
125.1533;115.090485;590.5263
125.14865;115.08662;590.5226
125.14408;115.08915;590.5166
125.14686;115.08713;590.5128
125.14403;115.084236;590.50653
125.13521;115.07618;590.5061
125.122185;115.057274;590.5084
125.12121;115.047874;590.5057
125.12664;115.049835;590.5056
125.12307;115.052216;590.4973
125.12021;115.052025;590.4894
125.116035;115.04942;590.479
125.10903;115.04871;590.4739
125.108406;115.046906;590.4726
125.0967;115.03236;590.4718
125.07569;114.999886;590.4681
125.06435;114.9827;590.4633
125.061386;114.992165;590.4621
125.06895;115.009094;590.46014
125.07228;115.01502;590.45483
125.07872;115.02015;590.45306
125.08397;115.02337;590.4422
125.073784;115.01205;590.44037
125.07835;115.01572;590.4376
125.075554;115.01298;590.4353
125.07533;115.013;590.43445
125.079346;115.01994;590.43585
125.08199;115.0196;590.42993
125.07991;115.02211;590.4291
125.07593;115.02558;590.41614
125.07598;115.028114;590.41284
125.07322;115.02351;590.4086
125.075554;115.021034;590.40326
125.07395;115.01472;590.4012
125.07891;115.020935;590.40094
125.07267;115.020744;590.4016
125.06256;115.01596;590.4008
125.07246;115.023964;590.4033
125.06578;115.021324;590.41144
125.06108;115.01412;590.4151
125.05583;115.00565;590.4031
125.05519;115.00198;590.3856
125.05077;114.99774;590.375
125.05011;114.9969;590.36786
125.04811;114.99319;590.3649
125.048615;114.99612;590.3623
125.0479;115.000885;590.3578
125.042076;114.98933;590.3623
125.03826;114.98086;590.3617
125.03445;114.98318;590.35626
125.03018;114.98756;590.3542
125.03027;114.9923;590.35175
125.030846;114.99641;590.3488
125.0263;115.00022;590.3505
125.01571;114.99671;590.34607
124.99785;114.97185;590.3396
124.9824;114.94176;590.3357
124.97415;114.92083;590.3299
124.97082;114.920944;590.328
124.97063;114.93103;590.3213
124.98473;114.93768;590.319
125.01048;114.95256;590.3168
125.047844;114.99905;590.31635
125.10757;115.07248;590.3131
125.16234;115.16708;590.3089
125.200554;115.296524;590.3078
125.2455;115.47958;590.3021
125.27697;115.67568;590.29987
125.31056;115.87328;590.296
125.34466;116.054;590.2979
125.3591;116.21892;590.29755
125.36886;116.38901;590.29407
125.393745;116.55573;590.29175
125.37455;116.64357;590.289
125.31137;116.7025;590.2894
125.265976;116.74051;590.29034
125.242424;116.76807;590.2911
125.230545;116.7535;590.2758
125.21825;116.58627;590.27844
125.20354;116.283035;590.27966
125.18105;115.96763;590.2786
125.15011;115.66415;590.2761
125.11873;115.3861;590.2737
125.0709;115.1564;590.27954
125.02859;115.014496;590.2837
125.01196;114.989395;590.2707
125.022285;114.999695;590.26666
125.04585;114.997055;590.2589
125.08888;115.02051;590.261
125.1215;115.03758;590.263
125.13289;115.05642;590.2576
125.14155;115.09413;590.2624
125.13403;115.124626;590.2696
125.13134;115.14535;590.2684
125.13088;115.15376;590.25635
125.13255;115.1632;590.2495
125.12206;115.164635;590.2506
125.10538;115.154854;590.25775
125.0828;115.1484;590.24835
125.0709;115.14334;590.2377
125.07903;115.150085;590.2329
125.09062;115.159386;590.2351
125.10633;115.16866;590.2413
125.11241;115.17684;590.2389
125.10719;115.17689;590.2329
125.10316;115.16714;590.23553
125.10111;115.162224;590.2349
125.09708;115.15796;590.2346
125.09868;115.16153;590.2368
125.08838;115.15798;590.2272
125.094505;115.16368;590.2215
125.10249;115.17452;590.2164
125.11167;115.18302;590.2136
125.11098;115.17972;590.21356
125.09987;115.16547;590.20953
125.09379;115.15569;590.2059
125.09196;115.15295;590.2065
125.09434;115.15727;590.20526
125.102325;115.16902;590.2028
125.10641;115.17519;590.2027
125.10946;115.18302;590.1975
125.1107;115.18971;590.19604
125.10578;115.18614;590.19507
125.09796;115.17868;590.19543
125.102325;115.17851;590.19104
125.10411;115.17896;590.1906
125.0989;115.17856;590.1887
125.09493;115.17911;590.1831
125.10101;115.18823;590.1785
125.110855;115.199394;590.1747
125.11539;115.20392;590.1735
125.12111;115.21115;590.1735
125.115295;115.21165;590.1737
125.11876;115.213554;590.17535
125.126915;115.222786;590.1747
125.12627;115.22319;590.16895
125.12621;115.22154;590.1601
125.127594;115.228386;590.1563
125.127716;115.2327;590.1548
125.128006;115.22591;590.1539
125.12958;115.225716;590.1568
125.12884;115.22863;590.14905
125.1347;115.23852;590.14453
125.138016;115.24396;590.14514
125.144455;115.2533;590.13965
125.153175;115.26797;590.134
125.14977;115.26495;590.1312
125.14262;115.25337;590.12695
125.137375;115.249794;590.12177
125.13088;115.24422;590.1198
125.12646;115.243935;590.11426
125.135704;115.256065;590.1103
125.14801;115.26851;590.10864
125.14488;115.27287;590.10547
125.14536;115.27955;590.10266
125.14603;115.276955;590.0976
125.1441;115.27441;590.09406
125.147934;115.27502;590.0947
125.153465;115.27905;590.09314
125.156425;115.287056;590.09216
125.15482;115.28942;590.08704
125.15628;115.29598;590.0827
125.15604;115.29862;590.0804
125.15423;115.302345;590.0769
125.161095;115.30588;590.0761
125.16193;115.30683;590.0741
125.1615;115.30952;590.0706
125.16842;115.31848;590.0744
125.17099;115.32888;590.069
125.17559;115.339424;590.0696
125.18429;115.34864;590.06525
125.19096;115.35804;590.06323
125.18928;115.35458;590.0757
125.1949;115.35861;590.0664
125.20408;115.367645;590.06824
125.220345;115.38321;590.0681
125.232315;115.39969;590.07263
125.23865;115.41078;590.0497
125.2413;115.42777;590.04065
125.24238;115.43476;590.046
125.23649;115.42749;590.0449
125.235275;115.42592;590.0554
125.2435;115.43845;590.06744
125.244255;115.448875;590.0617
125.2532;115.46182;590.0527
125.25895;115.467354;590.0606
125.26595;115.48459;590.0651
125.27087;115.49947;590.0683
125.27089;115.49799;590.0773
125.28018;115.50271;590.0855
125.28503;115.50865;590.0949
125.286095;115.51688;590.10675
125.29092;115.53113;590.1251
125.30999;115.55519;590.1319
125.31023;115.566315;590.14777
125.313034;115.57578;590.1591
125.31946;115.58079;590.1748
125.32651;115.58663;590.1932
125.33645;115.59584;590.2119
125.337234;115.60099;590.2312
125.34055;115.60669;590.2504
125.346085;115.620674;590.26917
125.34735;115.62936;590.2887
125.34999;115.638824;590.31
125.359886;115.65167;590.3319
125.35665;115.64651;590.3531
125.348495;115.64116;590.37494
125.34025;115.63837;590.3943
125.3375;115.63658;590.4186
125.34902;115.654396;590.4411
125.35336;115.66316;590.465
125.35319;115.66591;590.4851
125.36392;115.67885;590.5052
125.36833;115.67997;590.5269
125.35436;115.66815;590.54553
125.347725;115.65866;590.5688
125.354126;115.6615;590.59283
125.35881;115.672226;590.60803
125.35848;115.67532;590.625
125.35571;115.67454;590.6459
125.353004;115.67154;590.663
125.35075;115.66364;590.6797
125.34322;115.64915;590.6974
125.33473;115.63246;590.7147
125.32484;115.6157;590.7298
125.315094;115.599434;590.7468
125.30498;115.58332;590.7609
125.2983;115.56923;590.77686
125.294235;115.56296;590.7889
125.2918;115.55349;590.8013
125.27974;115.53425;590.8147
125.260994;115.507;590.8313
125.24567;115.48087;590.8459
125.23225;115.4618;590.84814
125.22868;115.44668;590.86115
125.221176;115.4282;590.86755
125.22184;115.42088;590.8756
125.21469;115.40942;590.88306
125.20375;115.3861;590.8914
125.18725;115.35976;590.89954
125.18165;115.33696;590.90533
125.17373;115.31749;590.90857
125.16849;115.30871;590.91626
125.16653;115.29833;590.92035
125.168945;115.290016;590.9275
125.17116;115.28658;590.93176
125.16062;115.26739;590.9316
125.15311;115.24598;590.9343
125.14729;115.231575;590.93445
125.14512;115.22391;590.9376
125.15142;115.22486;590.94147
125.1512;115.21839;590.9432
125.15103;115.21344;590.94403
125.152466;115.21239;590.94147
125.147484;115.20783;590.944
125.142525;115.200424;590.9434
125.14481;115.1977;590.942
125.13723;115.18609;590.9436
125.13349;115.180435;590.9559
125.12986;115.17403;590.9501
125.132195;115.17417;590.9419
125.12855;115.17195;590.9509
125.127525;115.16928;590.9599
125.11985;115.15407;590.9593
125.110855;115.138794;590.95605
125.10099;115.12623;590.9597
125.0952;115.120766;590.9573
125.08509;115.11676;590.94574
125.0803;115.108055;590.94
125.081154;115.10498;590.9443
125.09081;115.11366;590.9425
125.08487;115.10765;590.93945
125.07394;115.09487;590.9332
125.06596;115.08134;590.93054
125.06067;115.07213;590.9292
125.05936;115.07294;590.9281
125.062965;115.08105;590.9273
125.06132;115.08662;590.9277
125.07007;115.092896;590.92834
125.072235;115.08898;590.9298
125.058815;115.07838;590.9269
125.056;115.071915;590.9286
125.059105;115.073654;590.9353
125.06187;115.07556;590.9275
125.0669;115.08566;590.93225
125.07319;115.093254;590.93054
125.07908;115.0978;590.9288
125.08111;115.10503;590.9258
125.08085;115.10508;590.92725
125.08039;115.100426;590.9298
125.07991;115.09614;590.93884
125.079865;115.10041;590.9533
125.07603;115.100784;590.9317
125.07073;115.100426;590.92413
125.06382;115.095795;590.9273
125.05886;115.09151;590.929
125.059555;115.090225;590.93005
125.05917;115.08357;590.9303
125.05813;115.07749;590.9309
125.05619;115.07105;590.93353
125.04849;115.06609;590.93195
125.043625;115.06467;590.93176
125.04706;115.06996;590.93115
125.05087;115.07534;590.9318
125.054504;115.079254;590.9292
125.046104;115.070915;590.9303
125.04241;115.06323;590.9283
125.04117;115.05704;590.93286
125.04672;115.060356;590.9438
125.05173;115.0701;590.93994
125.05021;115.07215;590.93054
125.048515;115.07542;590.9285
125.046486;115.071884;590.92944
125.0411;115.060356;590.9277
125.03051;115.050545;590.92114
125.031685;115.04874;590.92
125.030594;115.04414;590.9266
125.02721;115.044044;590.91693
125.029366;115.04726;590.9025
125.03587;115.05153;590.9018
125.04153;115.0583;590.9032
125.04067;115.05765;590.9031
125.03679;115.05408;590.90344
125.02913;115.04648;590.9183
125.02692;115.038605;590.9181
125.02884;115.03866;590.9198
125.029655;115.04354;590.9038
125.03474;115.04967;590.8941
125.045296;115.06116;590.8804
125.05142;115.06461;590.876
125.04728;115.053764;590.87103
125.03376;115.03462;590.8694
125.027885;115.02652;590.8659
125.02374;115.02432;590.8687
125.02244;115.0243;590.86523
125.01838;115.01822;590.8689
125.01804;115.01724;590.8739
125.01535;115.01476;590.87146
125.00424;114.99912;590.86304
125.001625;114.98818;590.8655
124.99408;114.973724;590.86096
124.988174;114.96875;590.8548
124.98746;114.97464;590.8579
124.989555;114.98015;590.859
124.99499;114.98427;590.85803
124.99769;114.98785;590.8577
124.99888;114.98916;590.8638
